date,company_id,company_name,channel,impressions,clicks,conversions,cost,revenue_generated,conversion_rate,click_through_rate
2026-02-11,C001,AlphaFlow,LinkedIn Ads,240,11,0,132.33,0.00,0.0000,0.0458
2026-02-11,C001,AlphaFlow,Partnerships,356,14,0,111.73,0.00,0.0000,0.0393
2026-02-11,C001,AlphaFlow,Outbound Sales,375,17,0,132.33,0.00,0.0000,0.0453
2026-02-11,C001,AlphaFlow,Referral,869,83,2,167.20,758.66,0.0241,0.0955
2026-02-12,C001,AlphaFlow,SEO,391,41,1,297.39,369.87,0.0244,0.1049
2026-02-12,C001,AlphaFlow,Paid Search,583,15,0,153.70,0.00,0.0000,0.0257
2026-02-12,C001,AlphaFlow,Content,336,21,1,237.91,557.15,0.0476,0.0625
2026-02-12,C001,AlphaFlow,LinkedIn Ads,141,23,0,169.06,0.00,0.0000,0.1631
2026-02-12,C001,AlphaFlow,Partnerships,487,1,0,142.75,0.00,0.0000,0.0021
2026-02-12,C001,AlphaFlow,Outbound Sales,127,9,0,169.06,0.00,0.0000,0.0709
2026-02-12,C001,AlphaFlow,Referral,420,19,1,213.65,427.83,0.0526,0.0452
2026-02-13,C001,AlphaFlow,SEO,390,21,1,494.07,437.40,0.0476,0.0538
2026-02-13,C001,AlphaFlow,Paid Search,0,0,0,255.34,0.00,0.0000,0.0000
2026-02-13,C001,AlphaFlow,Content,420,48,1,395.26,495.54,0.0208,0.1143
2026-02-13,C001,AlphaFlow,LinkedIn Ads,178,10,0,280.87,0.00,0.0000,0.0562
2026-02-13,C001,AlphaFlow,Partnerships,93,7,0,237.15,0.00,0.0000,0.0753
2026-02-13,C001,AlphaFlow,Outbound Sales,100,9,0,280.87,0.00,0.0000,0.0900
2026-02-13,C001,AlphaFlow,Referral,715,42,2,354.94,786.65,0.0476,0.0587
2026-02-14,C001,AlphaFlow,SEO,465,9,0,122.25,0.00,0.0000,0.0194
2026-02-14,C001,AlphaFlow,Paid Search,485,23,0,63.18,0.00,0.0000,0.0474
2026-02-14,C001,AlphaFlow,Content,324,21,0,97.80,0.00,0.0000,0.0648
2026-02-14,C001,AlphaFlow,LinkedIn Ads,553,16,0,69.50,0.00,0.0000,0.0289
2026-02-14,C001,AlphaFlow,Partnerships,614,17,0,58.68,0.00,0.0000,0.0277
2026-02-14,C001,AlphaFlow,Outbound Sales,213,14,0,69.50,0.00,0.0000,0.0657
2026-02-14,C001,AlphaFlow,Referral,465,40,1,87.84,461.22,0.0250,0.0860
2026-02-15,C001,AlphaFlow,SEO,0,0,0,225.24,0.00,0.0000,0.0000
2026-02-15,C001,AlphaFlow,Paid Search,514,1,0,116.41,0.00,0.0000,0.0019
2026-02-15,C001,AlphaFlow,Content,565,2,0,180.19,0.00,0.0000,0.0035
2026-02-15,C001,AlphaFlow,LinkedIn Ads,533,23,0,128.05,0.00,0.0000,0.0432
2026-02-15,C001,AlphaFlow,Partnerships,476,12,0,108.11,0.00,0.0000,0.0252
2026-02-15,C001,AlphaFlow,Outbound Sales,212,11,0,128.05,0.00,0.0000,0.0519
2026-02-15,C001,AlphaFlow,Referral,822,74,2,161.80,1143.67,0.0270,0.0900
2026-02-16,C001,AlphaFlow,SEO,377,28,1,329.05,420.15,0.0357,0.0743
2026-02-16,C001,AlphaFlow,Paid Search,218,23,0,170.06,0.00,0.0000,0.1055
2026-02-16,C001,AlphaFlow,Content,434,57,1,263.24,418.73,0.0175,0.1313
2026-02-16,C001,AlphaFlow,LinkedIn Ads,150,21,0,187.06,0.00,0.0000,0.1400
2026-02-16,C001,AlphaFlow,Partnerships,161,24,0,157.95,0.00,0.0000,0.1491
2026-02-16,C001,AlphaFlow,Outbound Sales,424,18,0,187.06,0.00,0.0000,0.0425
2026-02-16,C001,AlphaFlow,Referral,481,58,1,236.39,431.40,0.0172,0.1206
2026-02-17,C001,AlphaFlow,SEO,534,68,1,314.87,498.66,0.0147,0.1273
2026-02-17,C001,AlphaFlow,Paid Search,490,20,0,162.73,0.00,0.0000,0.0408
2026-02-17,C001,AlphaFlow,Content,374,18,1,251.90,406.95,0.0556,0.0481
2026-02-17,C001,AlphaFlow,LinkedIn Ads,249,22,0,179.00,0.00,0.0000,0.0884
2026-02-17,C001,AlphaFlow,Partnerships,234,17,0,151.14,0.00,0.0000,0.0726
2026-02-17,C001,AlphaFlow,Outbound Sales,473,14,0,179.00,0.00,0.0000,0.0296
2026-02-17,C001,AlphaFlow,Referral,467,25,1,226.20,447.04,0.0400,0.0535
2026-02-18,C001,AlphaFlow,SEO,426,6,0,119.62,0.00,0.0000,0.0141
2026-02-18,C001,AlphaFlow,Paid Search,223,23,0,61.82,0.00,0.0000,0.1031
2026-02-18,C001,AlphaFlow,Content,311,22,0,95.70,0.00,0.0000,0.0707
2026-02-18,C001,AlphaFlow,LinkedIn Ads,461,14,0,68.00,0.00,0.0000,0.0304
2026-02-18,C001,AlphaFlow,Partnerships,585,25,0,57.42,0.00,0.0000,0.0427
2026-02-18,C001,AlphaFlow,Outbound Sales,307,1,0,68.00,0.00,0.0000,0.0033
2026-02-18,C001,AlphaFlow,Referral,254,23,1,85.94,488.94,0.0435,0.0906
2026-02-19,C001,AlphaFlow,SEO,446,21,0,107.27,0.00,0.0000,0.0471
2026-02-19,C001,AlphaFlow,Paid Search,566,15,0,55.44,0.00,0.0000,0.0265
2026-02-19,C001,AlphaFlow,Content,283,15,0,85.81,0.00,0.0000,0.0530
2026-02-19,C001,AlphaFlow,LinkedIn Ads,157,1,0,60.98,0.00,0.0000,0.0064
2026-02-19,C001,AlphaFlow,Partnerships,336,20,0,51.49,0.00,0.0000,0.0595
2026-02-19,C001,AlphaFlow,Outbound Sales,575,1,0,60.98,0.00,0.0000,0.0017
2026-02-19,C001,AlphaFlow,Referral,254,23,1,77.05,371.26,0.0435,0.0906
2026-02-20,C001,AlphaFlow,SEO,194,5,0,96.71,0.00,0.0000,0.0258
2026-02-20,C001,AlphaFlow,Paid Search,450,8,0,49.98,0.00,0.0000,0.0178
2026-02-20,C001,AlphaFlow,Content,347,18,0,77.37,0.00,0.0000,0.0519
2026-02-20,C001,AlphaFlow,LinkedIn Ads,132,20,0,54.98,0.00,0.0000,0.1515
2026-02-20,C001,AlphaFlow,Partnerships,0,0,0,46.42,0.00,0.0000,0.0000
2026-02-20,C001,AlphaFlow,Outbound Sales,187,10,0,54.98,0.00,0.0000,0.0535
2026-02-20,C001,AlphaFlow,Referral,525,31,1,69.49,552.92,0.0323,0.0590
2026-02-21,C001,AlphaFlow,SEO,106,10,0,123.14,0.00,0.0000,0.0943
2026-02-21,C001,AlphaFlow,Paid Search,170,12,0,63.64,0.00,0.0000,0.0706
2026-02-21,C001,AlphaFlow,Content,440,21,0,98.51,0.00,0.0000,0.0477
2026-02-21,C001,AlphaFlow,LinkedIn Ads,594,2,0,70.00,0.00,0.0000,0.0034
2026-02-21,C001,AlphaFlow,Partnerships,430,2,0,59.11,0.00,0.0000,0.0047
2026-02-21,C001,AlphaFlow,Outbound Sales,120,10,0,70.00,0.00,0.0000,0.0833
2026-02-21,C001,AlphaFlow,Referral,485,39,1,88.47,442.61,0.0256,0.0804
2026-02-22,C001,AlphaFlow,SEO,435,51,1,346.30,384.05,0.0196,0.1172
2026-02-22,C001,AlphaFlow,Paid Search,482,4,0,178.97,0.00,0.0000,0.0083
2026-02-22,C001,AlphaFlow,Content,251,16,1,277.04,526.74,0.0625,0.0637
2026-02-22,C001,AlphaFlow,LinkedIn Ads,514,17,0,196.87,0.00,0.0000,0.0331
2026-02-22,C001,AlphaFlow,Partnerships,437,25,0,166.23,0.00,0.0000,0.0572
2026-02-22,C001,AlphaFlow,Outbound Sales,351,23,0,196.87,0.00,0.0000,0.0655
2026-02-22,C001,AlphaFlow,Referral,300,22,1,248.78,424.59,0.0455,0.0733
2026-02-23,C001,AlphaFlow,SEO,594,7,0,208.49,0.00,0.0000,0.0118
2026-02-23,C001,AlphaFlow,Paid Search,432,12,0,107.75,0.00,0.0000,0.0278
2026-02-23,C001,AlphaFlow,Content,232,13,0,166.79,0.00,0.0000,0.0560
2026-02-23,C001,AlphaFlow,LinkedIn Ads,492,5,0,118.52,0.00,0.0000,0.0102
2026-02-23,C001,AlphaFlow,Partnerships,346,18,0,100.07,0.00,0.0000,0.0520
2026-02-23,C001,AlphaFlow,Outbound Sales,302,18,0,118.52,0.00,0.0000,0.0596
2026-02-23,C001,AlphaFlow,Referral,827,88,2,149.78,748.77,0.0227,0.1064
2026-02-24,C001,AlphaFlow,SEO,523,25,0,119.42,0.00,0.0000,0.0478
2026-02-24,C001,AlphaFlow,Paid Search,517,4,0,61.72,0.00,0.0000,0.0077
2026-02-24,C001,AlphaFlow,Content,610,12,0,95.54,0.00,0.0000,0.0197
2026-02-24,C001,AlphaFlow,LinkedIn Ads,178,11,0,67.89,0.00,0.0000,0.0618
2026-02-24,C001,AlphaFlow,Partnerships,144,19,0,57.32,0.00,0.0000,0.1319
2026-02-24,C001,AlphaFlow,Outbound Sales,530,10,0,67.89,0.00,0.0000,0.0189
2026-02-24,C001,AlphaFlow,Referral,279,24,1,85.78,476.42,0.0417,0.0860
2026-02-25,C001,AlphaFlow,SEO,116,11,0,107.59,0.00,0.0000,0.0948
2026-02-25,C001,AlphaFlow,Paid Search,248,23,0,55.61,0.00,0.0000,0.0927
2026-02-25,C001,AlphaFlow,Content,578,11,0,86.07,0.00,0.0000,0.0190
2026-02-25,C001,AlphaFlow,LinkedIn Ads,198,1,0,61.17,0.00,0.0000,0.0051
2026-02-25,C001,AlphaFlow,Partnerships,352,23,0,51.64,0.00,0.0000,0.0653
2026-02-25,C001,AlphaFlow,Outbound Sales,331,14,0,61.17,0.00,0.0000,0.0423
2026-02-25,C001,AlphaFlow,Referral,438,23,1,77.29,458.45,0.0435,0.0525
2026-02-26,C001,AlphaFlow,SEO,461,26,1,453.77,514.79,0.0385,0.0564
2026-02-26,C001,AlphaFlow,Paid Search,288,17,0,234.51,0.00,0.0000,0.0590
2026-02-26,C001,AlphaFlow,Content,284,29,1,363.02,478.27,0.0345,0.1021
2026-02-26,C001,AlphaFlow,LinkedIn Ads,214,18,0,257.96,0.00,0.0000,0.0841
2026-02-26,C001,AlphaFlow,Partnerships,406,22,0,217.81,0.00,0.0000,0.0542
2026-02-26,C001,AlphaFlow,Outbound Sales,399,7,0,257.96,0.00,0.0000,0.0175
2026-02-26,C001,AlphaFlow,Referral,723,36,2,325.99,911.13,0.0556,0.0498
2026-02-27,C001,AlphaFlow,SEO,443,62,1,344.11,403.42,0.0161,0.1400
2026-02-27,C001,AlphaFlow,Paid Search,153,19,0,177.84,0.00,0.0000,0.1242
2026-02-27,C001,AlphaFlow,Content,395,21,1,275.28,568.75,0.0476,0.0532
2026-02-27,C001,AlphaFlow,LinkedIn Ads,547,13,0,195.62,0.00,0.0000,0.0238
2026-02-27,C001,AlphaFlow,Partnerships,122,9,0,165.17,0.00,0.0000,0.0738
2026-02-27,C001,AlphaFlow,Outbound Sales,610,23,0,195.62,0.00,0.0000,0.0377
2026-02-27,C001,AlphaFlow,Referral,283,25,1,247.20,481.47,0.0400,0.0883
2026-02-28,C001,AlphaFlow,SEO,315,25,1,473.29,541.00,0.0400,0.0794
2026-02-28,C001,AlphaFlow,Paid Search,363,14,0,244.60,0.00,0.0000,0.0386
2026-02-28,C001,AlphaFlow,Content,381,53,1,378.64,537.23,0.0189,0.1391
2026-02-28,C001,AlphaFlow,LinkedIn Ads,540,22,0,269.06,0.00,0.0000,0.0407
2026-02-28,C001,AlphaFlow,Partnerships,440,1,0,227.18,0.00,0.0000,0.0023
2026-02-28,C001,AlphaFlow,Outbound Sales,385,9,0,269.06,0.00,0.0000,0.0234
2026-02-28,C001,AlphaFlow,Referral,1071,95,2,340.02,1075.82,0.0211,0.0887
2026-03-01,C001,AlphaFlow,SEO,446,48,1,293.82,420.60,0.0208,0.1076
2026-03-01,C001,AlphaFlow,Paid Search,503,21,0,151.85,0.00,0.0000,0.0417
2026-03-01,C001,AlphaFlow,Content,330,25,1,235.06,384.47,0.0400,0.0758
2026-03-01,C001,AlphaFlow,LinkedIn Ads,387,23,0,167.04,0.00,0.0000,0.0594
2026-03-01,C001,AlphaFlow,Partnerships,100,18,0,141.03,0.00,0.0000,0.1800
2026-03-01,C001,AlphaFlow,Outbound Sales,466,20,0,167.04,0.00,0.0000,0.0429
2026-03-01,C001,AlphaFlow,Referral,488,37,1,211.07,539.91,0.0270,0.0758
2026-03-02,C001,AlphaFlow,SEO,150,21,0,112.14,0.00,0.0000,0.1400
2026-03-02,C001,AlphaFlow,Paid Search,536,5,0,57.95,0.00,0.0000,0.0093
2026-03-02,C001,AlphaFlow,Content,393,4,0,89.71,0.00,0.0000,0.0102
2026-03-02,C001,AlphaFlow,LinkedIn Ads,172,8,0,63.75,0.00,0.0000,0.0465
2026-03-02,C001,AlphaFlow,Partnerships,328,9,0,53.83,0.00,0.0000,0.0274
2026-03-02,C001,AlphaFlow,Outbound Sales,217,2,0,63.75,0.00,0.0000,0.0092
2026-03-02,C001,AlphaFlow,Referral,405,33,1,80.55,513.10,0.0303,0.0815
2026-03-03,C001,AlphaFlow,SEO,364,40,1,400.25,390.21,0.0250,0.1099
2026-03-03,C001,AlphaFlow,Paid Search,240,24,0,206.85,0.00,0.0000,0.1000
2026-03-03,C001,AlphaFlow,Content,270,25,1,320.20,503.65,0.0400,0.0926
2026-03-03,C001,AlphaFlow,LinkedIn Ads,505,4,0,227.54,0.00,0.0000,0.0079
2026-03-03,C001,AlphaFlow,Partnerships,210,4,0,192.12,0.00,0.0000,0.0190
2026-03-03,C001,AlphaFlow,Outbound Sales,337,4,0,227.54,0.00,0.0000,0.0119
2026-03-03,C001,AlphaFlow,Referral,550,51,2,287.51,1036.82,0.0392,0.0927
2026-03-04,C001,AlphaFlow,SEO,487,6,0,120.86,0.00,0.0000,0.0123
2026-03-04,C001,AlphaFlow,Paid Search,490,15,0,62.46,0.00,0.0000,0.0306
2026-03-04,C001,AlphaFlow,Content,0,0,0,96.68,0.00,0.0000,0.0000
2026-03-04,C001,AlphaFlow,LinkedIn Ads,528,18,0,68.71,0.00,0.0000,0.0341
2026-03-04,C001,AlphaFlow,Partnerships,178,24,0,58.01,0.00,0.0000,0.1348
2026-03-04,C001,AlphaFlow,Outbound Sales,488,1,0,68.71,0.00,0.0000,0.0020
2026-03-04,C001,AlphaFlow,Referral,438,38,1,86.81,456.67,0.0263,0.0868
2026-03-05,C001,AlphaFlow,SEO,264,25,0,100.66,0.00,0.0000,0.0947
2026-03-05,C001,AlphaFlow,Paid Search,168,21,0,52.02,0.00,0.0000,0.1250
2026-03-05,C001,AlphaFlow,Content,175,7,0,80.53,0.00,0.0000,0.0400
2026-03-05,C001,AlphaFlow,LinkedIn Ads,280,21,0,57.22,0.00,0.0000,0.0750
2026-03-05,C001,AlphaFlow,Partnerships,356,11,0,48.32,0.00,0.0000,0.0309
2026-03-05,C001,AlphaFlow,Outbound Sales,113,3,0,57.22,0.00,0.0000,0.0265
2026-03-05,C001,AlphaFlow,Referral,378,34,1,72.31,516.57,0.0294,0.0899
2026-03-06,C001,AlphaFlow,SEO,193,8,0,106.69,0.00,0.0000,0.0415
2026-03-06,C001,AlphaFlow,Paid Search,0,0,0,55.14,0.00,0.0000,0.0000
2026-03-06,C001,AlphaFlow,Content,245,12,0,85.35,0.00,0.0000,0.0490
2026-03-06,C001,AlphaFlow,LinkedIn Ads,531,22,0,60.65,0.00,0.0000,0.0414
2026-03-06,C001,AlphaFlow,Partnerships,463,2,0,51.21,0.00,0.0000,0.0043
2026-03-06,C001,AlphaFlow,Outbound Sales,143,16,0,60.65,0.00,0.0000,0.1119
2026-03-06,C001,AlphaFlow,Referral,270,22,1,76.66,529.27,0.0455,0.0815
2026-03-07,C001,AlphaFlow,SEO,562,7,0,106.95,0.00,0.0000,0.0125
2026-03-07,C001,AlphaFlow,Paid Search,354,23,0,55.27,0.00,0.0000,0.0650
2026-03-07,C001,AlphaFlow,Content,109,20,0,85.56,0.00,0.0000,0.1835
2026-03-07,C001,AlphaFlow,LinkedIn Ads,417,23,0,60.80,0.00,0.0000,0.0552
2026-03-07,C001,AlphaFlow,Partnerships,226,1,0,51.33,0.00,0.0000,0.0044
2026-03-07,C001,AlphaFlow,Outbound Sales,518,16,0,60.80,0.00,0.0000,0.0309
2026-03-07,C001,AlphaFlow,Referral,361,49,1,76.83,489.28,0.0204,0.1357
2026-03-08,C001,AlphaFlow,SEO,356,9,0,113.43,0.00,0.0000,0.0253
2026-03-08,C001,AlphaFlow,Paid Search,415,10,0,58.62,0.00,0.0000,0.0241
2026-03-08,C001,AlphaFlow,Content,215,24,0,90.75,0.00,0.0000,0.1116
2026-03-08,C001,AlphaFlow,LinkedIn Ads,463,17,0,64.49,0.00,0.0000,0.0367
2026-03-08,C001,AlphaFlow,Partnerships,175,3,0,54.45,0.00,0.0000,0.0171
2026-03-08,C001,AlphaFlow,Outbound Sales,301,1,0,64.49,0.00,0.0000,0.0033
2026-03-08,C001,AlphaFlow,Referral,348,15,1,81.48,569.69,0.0667,0.0431
2026-03-09,C001,AlphaFlow,SEO,352,17,0,120.07,0.00,0.0000,0.0483
2026-03-09,C001,AlphaFlow,Paid Search,308,1,0,62.05,0.00,0.0000,0.0032
2026-03-09,C001,AlphaFlow,Content,186,20,0,96.06,0.00,0.0000,0.1075
2026-03-09,C001,AlphaFlow,LinkedIn Ads,284,2,0,68.26,0.00,0.0000,0.0070
2026-03-09,C001,AlphaFlow,Partnerships,444,25,0,57.63,0.00,0.0000,0.0563
2026-03-09,C001,AlphaFlow,Outbound Sales,497,13,0,68.26,0.00,0.0000,0.0262
2026-03-09,C001,AlphaFlow,Referral,364,29,1,86.26,413.34,0.0345,0.0797
2026-03-10,C001,AlphaFlow,SEO,583,13,0,194.45,0.00,0.0000,0.0223
2026-03-10,C001,AlphaFlow,Paid Search,360,25,0,100.49,0.00,0.0000,0.0694
2026-03-10,C001,AlphaFlow,Content,472,25,0,155.56,0.00,0.0000,0.0530
2026-03-10,C001,AlphaFlow,LinkedIn Ads,487,10,0,110.54,0.00,0.0000,0.0205
2026-03-10,C001,AlphaFlow,Partnerships,392,25,0,93.34,0.00,0.0000,0.0638
2026-03-10,C001,AlphaFlow,Outbound Sales,250,7,0,110.54,0.00,0.0000,0.0280
2026-03-10,C001,AlphaFlow,Referral,894,56,2,139.69,1118.17,0.0357,0.0626
2026-03-11,C001,AlphaFlow,SEO,712,87,2,845.88,810.66,0.0230,0.1222
2026-03-11,C001,AlphaFlow,Paid Search,786,85,1,437.16,374.65,0.0118,0.1081
2026-03-11,C001,AlphaFlow,Content,534,50,1,676.70,565.54,0.0200,0.0936
2026-03-11,C001,AlphaFlow,LinkedIn Ads,788,107,1,480.88,432.91,0.0093,0.1358
2026-03-11,C001,AlphaFlow,Partnerships,443,26,1,406.02,372.93,0.0385,0.0587
2026-03-11,C001,AlphaFlow,Outbound Sales,822,81,1,480.88,395.87,0.0123,0.0985
2026-03-11,C001,AlphaFlow,Referral,150,10,0,607.66,0.00,0.0000,0.0667
2026-03-12,C001,AlphaFlow,SEO,506,21,0,120.84,0.00,0.0000,0.0415
2026-03-12,C001,AlphaFlow,Paid Search,550,23,0,62.45,0.00,0.0000,0.0418
2026-03-12,C001,AlphaFlow,Content,462,17,0,96.67,0.00,0.0000,0.0368
2026-03-12,C001,AlphaFlow,LinkedIn Ads,403,22,0,68.70,0.00,0.0000,0.0546
2026-03-12,C001,AlphaFlow,Partnerships,125,12,0,58.00,0.00,0.0000,0.0960
2026-03-12,C001,AlphaFlow,Outbound Sales,206,20,0,68.70,0.00,0.0000,0.0971
2026-03-12,C001,AlphaFlow,Referral,292,33,1,86.80,440.75,0.0303,0.1130
2026-03-13,C001,AlphaFlow,SEO,0,0,0,120.12,0.00,0.0000,0.0000
2026-03-13,C001,AlphaFlow,Paid Search,84,3,0,62.08,0.00,0.0000,0.0357
2026-03-13,C001,AlphaFlow,Content,597,13,0,96.09,0.00,0.0000,0.0218
2026-03-13,C001,AlphaFlow,LinkedIn Ads,335,25,0,68.29,0.00,0.0000,0.0746
2026-03-13,C001,AlphaFlow,Partnerships,357,10,0,57.66,0.00,0.0000,0.0280
2026-03-13,C001,AlphaFlow,Outbound Sales,179,23,0,68.29,0.00,0.0000,0.1285
2026-03-13,C001,AlphaFlow,Referral,519,23,1,86.28,573.20,0.0435,0.0443
2026-03-14,C001,AlphaFlow,SEO,380,15,1,460.92,411.44,0.0667,0.0395
2026-03-14,C001,AlphaFlow,Paid Search,374,23,0,238.21,0.00,0.0000,0.0615
2026-03-14,C001,AlphaFlow,Content,278,21,1,368.73,543.03,0.0476,0.0755
2026-03-14,C001,AlphaFlow,LinkedIn Ads,580,9,0,262.03,0.00,0.0000,0.0155
2026-03-14,C001,AlphaFlow,Partnerships,566,2,0,221.24,0.00,0.0000,0.0035
2026-03-14,C001,AlphaFlow,Outbound Sales,372,21,0,262.03,0.00,0.0000,0.0565
2026-03-14,C001,AlphaFlow,Referral,826,44,2,331.11,890.86,0.0455,0.0533
2026-03-15,C001,AlphaFlow,SEO,200,21,0,102.80,0.00,0.0000,0.1050
2026-03-15,C001,AlphaFlow,Paid Search,330,18,0,53.13,0.00,0.0000,0.0545
2026-03-15,C001,AlphaFlow,Content,583,17,0,82.24,0.00,0.0000,0.0292
2026-03-15,C001,AlphaFlow,LinkedIn Ads,137,22,0,58.44,0.00,0.0000,0.1606
2026-03-15,C001,AlphaFlow,Partnerships,249,19,0,49.34,0.00,0.0000,0.0763
2026-03-15,C001,AlphaFlow,Outbound Sales,283,6,0,58.44,0.00,0.0000,0.0212
2026-03-15,C001,AlphaFlow,Referral,377,52,1,73.84,410.69,0.0192,0.1379
2026-03-16,C001,AlphaFlow,SEO,503,17,0,211.03,0.00,0.0000,0.0338
2026-03-16,C001,AlphaFlow,Paid Search,0,0,0,109.06,0.00,0.0000,0.0000
2026-03-16,C001,AlphaFlow,Content,246,13,0,168.83,0.00,0.0000,0.0528
2026-03-16,C001,AlphaFlow,LinkedIn Ads,186,3,0,119.97,0.00,0.0000,0.0161
2026-03-16,C001,AlphaFlow,Partnerships,480,8,0,101.30,0.00,0.0000,0.0167
2026-03-16,C001,AlphaFlow,Outbound Sales,239,12,0,119.97,0.00,0.0000,0.0502
2026-03-16,C001,AlphaFlow,Referral,908,70,2,151.61,1106.68,0.0286,0.0771
2026-03-17,C001,AlphaFlow,SEO,407,9,0,123.00,0.00,0.0000,0.0221
2026-03-17,C001,AlphaFlow,Paid Search,224,7,0,63.57,0.00,0.0000,0.0312
2026-03-17,C001,AlphaFlow,Content,529,23,0,98.40,0.00,0.0000,0.0435
2026-03-17,C001,AlphaFlow,LinkedIn Ads,589,13,0,69.93,0.00,0.0000,0.0221
2026-03-17,C001,AlphaFlow,Partnerships,152,5,0,59.04,0.00,0.0000,0.0329
2026-03-17,C001,AlphaFlow,Outbound Sales,127,18,0,69.93,0.00,0.0000,0.1417
2026-03-17,C001,AlphaFlow,Referral,512,28,1,88.36,420.56,0.0357,0.0547
2026-03-18,C001,AlphaFlow,SEO,114,3,0,104.19,0.00,0.0000,0.0263
2026-03-18,C001,AlphaFlow,Paid Search,453,15,0,53.84,0.00,0.0000,0.0331
2026-03-18,C001,AlphaFlow,Content,373,2,0,83.35,0.00,0.0000,0.0054
2026-03-18,C001,AlphaFlow,LinkedIn Ads,312,6,0,59.23,0.00,0.0000,0.0192
2026-03-18,C001,AlphaFlow,Partnerships,0,0,0,50.01,0.00,0.0000,0.0000
2026-03-18,C001,AlphaFlow,Outbound Sales,261,4,0,59.23,0.00,0.0000,0.0153
2026-03-18,C001,AlphaFlow,Referral,252,26,1,74.84,564.43,0.0385,0.1032
2026-03-19,C001,AlphaFlow,SEO,495,9,0,122.27,0.00,0.0000,0.0182
2026-03-19,C001,AlphaFlow,Paid Search,380,11,0,63.19,0.00,0.0000,0.0289
2026-03-19,C001,AlphaFlow,Content,432,20,0,97.81,0.00,0.0000,0.0463
2026-03-19,C001,AlphaFlow,LinkedIn Ads,281,9,0,69.51,0.00,0.0000,0.0320
2026-03-19,C001,AlphaFlow,Partnerships,518,25,0,58.69,0.00,0.0000,0.0483
2026-03-19,C001,AlphaFlow,Outbound Sales,354,9,0,69.51,0.00,0.0000,0.0254
2026-03-19,C001,AlphaFlow,Referral,371,41,1,87.82,515.69,0.0244,0.1105
2026-03-20,C001,AlphaFlow,SEO,468,21,0,102.69,0.00,0.0000,0.0449
2026-03-20,C001,AlphaFlow,Paid Search,385,5,0,53.07,0.00,0.0000,0.0130
2026-03-20,C001,AlphaFlow,Content,291,24,0,82.15,0.00,0.0000,0.0825
2026-03-20,C001,AlphaFlow,LinkedIn Ads,401,7,0,58.38,0.00,0.0000,0.0175
2026-03-20,C001,AlphaFlow,Partnerships,214,14,0,49.29,0.00,0.0000,0.0654
2026-03-20,C001,AlphaFlow,Outbound Sales,565,2,0,58.38,0.00,0.0000,0.0035
2026-03-20,C001,AlphaFlow,Referral,400,50,1,73.75,478.71,0.0200,0.1250
2026-03-21,C001,AlphaFlow,SEO,240,14,0,125.08,0.00,0.0000,0.0583
2026-03-21,C001,AlphaFlow,Paid Search,281,20,0,64.64,0.00,0.0000,0.0712
2026-03-21,C001,AlphaFlow,Content,276,24,0,100.07,0.00,0.0000,0.0870
2026-03-21,C001,AlphaFlow,LinkedIn Ads,528,4,0,71.11,0.00,0.0000,0.0076
2026-03-21,C001,AlphaFlow,Partnerships,285,1,0,60.04,0.00,0.0000,0.0035
2026-03-21,C001,AlphaFlow,Outbound Sales,291,16,0,71.11,0.00,0.0000,0.0550
2026-03-21,C001,AlphaFlow,Referral,251,28,1,89.85,512.67,0.0357,0.1116
2026-03-22,C001,AlphaFlow,SEO,555,9,0,113.34,0.00,0.0000,0.0162
2026-03-22,C001,AlphaFlow,Paid Search,434,4,0,58.58,0.00,0.0000,0.0092
2026-03-22,C001,AlphaFlow,Content,518,25,0,90.67,0.00,0.0000,0.0483
2026-03-22,C001,AlphaFlow,LinkedIn Ads,0,0,0,64.43,0.00,0.0000,0.0000
2026-03-22,C001,AlphaFlow,Partnerships,465,1,0,54.40,0.00,0.0000,0.0022
2026-03-22,C001,AlphaFlow,Outbound Sales,191,1,0,64.43,0.00,0.0000,0.0052
2026-03-22,C001,AlphaFlow,Referral,255,27,1,81.43,460.97,0.0370,0.1059
2026-03-23,C001,AlphaFlow,SEO,252,19,1,306.58,506.23,0.0526,0.0754
2026-03-23,C001,AlphaFlow,Paid Search,203,3,0,158.44,0.00,0.0000,0.0148
2026-03-23,C001,AlphaFlow,Content,399,39,1,245.27,423.36,0.0256,0.0977
2026-03-23,C001,AlphaFlow,LinkedIn Ads,253,9,0,174.29,0.00,0.0000,0.0356
2026-03-23,C001,AlphaFlow,Partnerships,330,10,0,147.16,0.00,0.0000,0.0303
2026-03-23,C001,AlphaFlow,Outbound Sales,606,21,0,174.29,0.00,0.0000,0.0347
2026-03-23,C001,AlphaFlow,Referral,277,24,1,220.24,518.91,0.0417,0.0866
2026-03-24,C001,AlphaFlow,SEO,265,31,1,498.58,545.60,0.0323,0.1170
2026-03-24,C001,AlphaFlow,Paid Search,180,3,0,257.67,0.00,0.0000,0.0167
2026-03-24,C001,AlphaFlow,Content,252,21,1,398.86,404.17,0.0476,0.0833
2026-03-24,C001,AlphaFlow,LinkedIn Ads,198,23,0,283.44,0.00,0.0000,0.1162
2026-03-24,C001,AlphaFlow,Partnerships,372,14,0,239.32,0.00,0.0000,0.0376
2026-03-24,C001,AlphaFlow,Outbound Sales,275,25,0,283.44,0.00,0.0000,0.0909
2026-03-24,C001,AlphaFlow,Referral,917,37,2,358.16,780.63,0.0541,0.0403
